"","prop1.Tr1221","prop1.Tr1331","prop1.Tr2332","prop2.Tr1221","prop2.Tr1331","prop2.Tr2332","prop3.Tr1221","prop3.Tr1331","prop3.Tr2332","prop4.Tr1221","prop4.Tr1331","prop4.Tr2332","prop5.Tr1221","prop5.Tr1331","prop5.Tr2332","prop6.Tr1221","prop6.Tr1331","prop6.Tr2332","prop7.Tr1221","prop7.Tr1331","prop7.Tr2332"
"2ZD7A",0.258555133079848,0.212927756653992,0.220532319391635,0.285171102661597,0.193916349809886,0.159695817490494,0.193916349809886,0.262357414448669,0.231939163498099,0.250950570342205,0.159695817490494,0.193916349809886,0.167300380228137,0.0456273764258555,0.296577946768061,0.23574144486692,0.285171102661597,0.133079847908745,0.304182509505703,0.193916349809886,0.167300380228137
"1VKHA",0.227941176470588,0.220588235294118,0.264705882352941,0.3125,0.169117647058824,0.231617647058824,0.224264705882353,0.290441176470588,0.194852941176471,0.301470588235294,0.147058823529412,0.253676470588235,0.143382352941176,0.0257352941176471,0.1875,0.246323529411765,0.198529411764706,0.176470588235294,0.246323529411765,0.191176470588235,0.202205882352941
"6HPVA",0.246684350132626,0.159151193633952,0.259946949602122,0.326259946949602,0.145888594164456,0.156498673740053,0.220159151193634,0.19893899204244,0.225464190981432,0.312997347480106,0.106100795755968,0.196286472148541,0.143236074270557,0.0291777188328912,0.177718832891247,0.214854111405836,0.289124668435013,0.135278514588859,0.212201591511936,0.307692307692308,0.193633952254642
"3ONJA",0.302083333333333,0.25,0.145833333333333,0.34375,0.135416666666667,0.135416666666667,0.15625,0.28125,0.270833333333333,0.333333333333333,0.125,0.145833333333333,0.1875,0.0208333333333333,0.302083333333333,0.197916666666667,0.260416666666667,0.114583333333333,0.34375,0.177083333333333,0.208333333333333
"1T61A",0.184210526315789,0.157894736842105,0.236842105263158,0.254385964912281,0.263157894736842,0.131578947368421,0.241228070175439,0.18859649122807,0.206140350877193,0.245614035087719,0.201754385964912,0.192982456140351,0.12280701754386,0.0087719298245614,0.114035087719298,0.254385964912281,0.254385964912281,0.223684210526316,0.219298245614035,0.307017543859649,0.12280701754386
"3IG5A",0.227206946454414,0.209840810419682,0.22575976845152,0.237337192474674,0.208393632416787,0.20260492040521,0.189580318379161,0.266280752532562,0.180897250361794,0.240231548480463,0.1794500723589,0.231548480463097,0.178002894356006,0.044862518089725,0.204052098408104,0.240231548480463,0.257597684515195,0.188133140376266,0.256150506512301,0.204052098408104,0.180897250361794
"3W3WB",0.367647058823529,0.117647058823529,0.147058823529412,0.220588235294118,0.264705882352941,0.205882352941176,0.132352941176471,0.191176470588235,0.352941176470588,0.235294117647059,0.205882352941176,0.264705882352941,0.352941176470588,0.0294117647058824,0.0735294117647059,0.176470588235294,0.367647058823529,0.147058823529412,0.220588235294118,0.220588235294118,0.264705882352941
"6RNIA",0.169491525423729,0.194915254237288,0.245762711864407,0.220338983050847,0.203389830508475,0.186440677966102,0.211864406779661,0.26271186440678,0.11864406779661,0.23728813559322,0.186440677966102,0.203389830508475,0.127118644067797,0.0254237288135593,0.152542372881356,0.23728813559322,0.203389830508475,0.186440677966102,0.245762711864407,0.254237288135593,0.11864406779661
"3IF8A",0.21301775147929,0.233727810650888,0.239644970414201,0.289940828402367,0.133136094674556,0.171597633136095,0.215976331360947,0.263313609467456,0.189349112426035,0.245562130177515,0.118343195266272,0.186390532544379,0.13905325443787,0.029585798816568,0.218934911242604,0.233727810650888,0.242603550295858,0.168639053254438,0.301775147928994,0.215976331360947,0.144970414201183
"3ORHA",0.187234042553191,0.195744680851064,0.242553191489362,0.225531914893617,0.221276595744681,0.174468085106383,0.238297872340426,0.234042553191489,0.182978723404255,0.251063829787234,0.187234042553191,0.208510638297872,0.157446808510638,0.0127659574468085,0.182978723404255,0.280851063829787,0.225531914893617,0.178723404255319,0.246808510638298,0.251063829787234,0.136170212765957
"6QBRA",0.259124087591241,0.18978102189781,0.248175182481752,0.335766423357664,0.18978102189781,0.131386861313869,0.218978102189781,0.226277372262774,0.244525547445255,0.313868613138686,0.175182481751825,0.145985401459854,0.116788321167883,0.0218978102189781,0.22992700729927,0.208029197080292,0.251824817518248,0.164233576642336,0.284671532846715,0.22992700729927,0.164233576642336
"5MSNA",0.208904109589041,0.273972602739726,0.232876712328767,0.284246575342466,0.212328767123288,0.160958904109589,0.219178082191781,0.308219178082192,0.202054794520548,0.270547945205479,0.171232876712329,0.202054794520548,0.195205479452055,0.0273972602739726,0.212328767123288,0.263698630136986,0.226027397260274,0.188356164383562,0.315068493150685,0.202054794520548,0.167808219178082
"6BN1B",0.217391304347826,0.217391304347826,0.231884057971014,0.188405797101449,0.173913043478261,0.231884057971014,0.202898550724638,0.27536231884058,0.159420289855072,0.144927536231884,0.159420289855072,0.246376811594203,0.188405797101449,0.0434782608695652,0.246376811594203,0.217391304347826,0.217391304347826,0.130434782608696,0.27536231884058,0.159420289855072,0.159420289855072
"3N0AA",0.211111111111111,0.225,0.255555555555556,0.263888888888889,0.216666666666667,0.188888888888889,0.236111111111111,0.277777777777778,0.180555555555556,0.263888888888889,0.15,0.255555555555556,0.191666666666667,0.0194444444444444,0.161111111111111,0.244444444444444,0.227777777777778,0.208333333333333,0.266666666666667,0.236111111111111,0.169444444444444
"5AJSA",0.104477611940299,0.313432835820896,0.17910447761194,0.17910447761194,0.134328358208955,0.298507462686567,0.164179104477612,0.328358208955224,0.0895522388059701,0.17910447761194,0.134328358208955,0.298507462686567,0.283582089552239,0.104477611940299,0.164179104477612,0.134328358208955,0.149253731343284,0.0447761194029851,0.283582089552239,0.194029850746269,0.134328358208955
"2ASKA",0.25,0.178571428571429,0.25,0.258928571428571,0.258928571428571,0.0625,0.25,0.196428571428571,0.232142857142857,0.3125,0.1875,0.133928571428571,0.294642857142857,0.00892857142857143,0.0803571428571429,0.1875,0.321428571428571,0.151785714285714,0.25,0.25,0.178571428571429
"3CUQB",0.207373271889401,0.230414746543779,0.248847926267281,0.32258064516129,0.179723502304147,0.216589861751152,0.23963133640553,0.248847926267281,0.207373271889401,0.285714285714286,0.161290322580645,0.235023041474654,0.193548387096774,0.0552995391705069,0.170506912442396,0.244239631336406,0.248847926267281,0.105990783410138,0.290322580645161,0.225806451612903,0.147465437788018
"5J11C",0.240174672489083,0.196506550218341,0.235807860262009,0.235807860262009,0.200873362445415,0.165938864628821,0.213973799126638,0.244541484716157,0.213973799126638,0.279475982532751,0.165938864628821,0.200873362445415,0.14410480349345,0.0131004366812227,0.205240174672489,0.270742358078603,0.200873362445415,0.165938864628821,0.292576419213974,0.248908296943231,0.14410480349345
"3QWEA",0.302158273381295,0.194244604316547,0.179856115107914,0.287769784172662,0.18705035971223,0.215827338129496,0.172661870503597,0.237410071942446,0.266187050359712,0.298561151079137,0.172661870503597,0.23021582733813,0.226618705035971,0.039568345323741,0.205035971223022,0.237410071942446,0.215827338129496,0.0431654676258993,0.345323741007194,0.140287769784173,0.151079136690647
"4ZI3C",0.171641791044776,0.276119402985075,0.186567164179104,0.261194029850746,0.156716417910448,0.216417910447761,0.194029850746269,0.298507462686567,0.149253731343284,0.261194029850746,0.141791044776119,0.23134328358209,0.149253731343284,0.0298507462686567,0.253731343283582,0.283582089552239,0.149253731343284,0.134328358208955,0.328358208955224,0.134328358208955,0.119402985074627
"6LUJA",0.184615384615385,0.246153846153846,0.261538461538462,0.246153846153846,0.138461538461538,0.261538461538462,0.215384615384615,0.292307692307692,0.138461538461538,0.261538461538462,0.123076923076923,0.276923076923077,0.153846153846154,0,0.307692307692308,0.323076923076923,0.153846153846154,0.138461538461538,0.276923076923077,0.292307692307692,0.153846153846154
"2VB1A",0.2734375,0.25,0.1796875,0.28125,0.203125,0.1484375,0.203125,0.2734375,0.25,0.2734375,0.1640625,0.1875,0.2265625,0,0.140625,0.2109375,0.1953125,0.2578125,0.359375,0.1640625,0.1640625
"6B9XA",0.24375,0.14375,0.225,0.3125,0.18125,0.1125,0.24375,0.175,0.225,0.2875,0.1625,0.13125,0.11875,0.03125,0.18125,0.19375,0.275,0.14375,0.20625,0.20625,0.18125
"4OY2B",0.213675213675214,0.290598290598291,0.153846153846154,0.286324786324786,0.141025641025641,0.213675213675214,0.158119658119658,0.337606837606838,0.166666666666667,0.277777777777778,0.132478632478632,0.222222222222222,0.205128205128205,0.0299145299145299,0.294871794871795,0.217948717948718,0.217948717948718,0.175213675213675,0.329059829059829,0.183760683760684,0.175213675213675
"1W1WE",0.308333333333333,0.191666666666667,0.175,0.316666666666667,0.166666666666667,0.158333333333333,0.158333333333333,0.208333333333333,0.308333333333333,0.325,0.141666666666667,0.183333333333333,0.183333333333333,0.05,0.233333333333333,0.25,0.241666666666667,0.141666666666667,0.3,0.125,0.2
"5VHGA",0.261744966442953,0.147651006711409,0.187919463087248,0.194630872483221,0.228187919463087,0.181208053691275,0.187919463087248,0.201342281879195,0.208053691275168,0.174496644295302,0.208053691275168,0.201342281879195,0.221476510067114,0.0268456375838926,0.147651006711409,0.214765100671141,0.302013422818792,0.161073825503356,0.248322147651007,0.208053691275168,0.161073825503356
"3NVWB",0.177177177177177,0.225225225225225,0.264264264264264,0.3003003003003,0.165165165165165,0.165165165165165,0.267267267267267,0.228228228228228,0.174174174174174,0.288288288288288,0.135135135135135,0.195195195195195,0.183183183183183,0.027027027027027,0.165165165165165,0.246246246246246,0.225225225225225,0.132132132132132,0.273273273273273,0.243243243243243,0.129129129129129
"2BJNA",0.19496855345912,0.257861635220126,0.238993710691824,0.251572327044025,0.182389937106918,0.220125786163522,0.20125786163522,0.283018867924528,0.157232704402516,0.264150943396226,0.157232704402516,0.245283018867925,0.226415094339623,0.0251572327044025,0.163522012578616,0.289308176100629,0.270440251572327,0.0880503144654088,0.320754716981132,0.207547169811321,0.132075471698113
"3LQ9A",0.225563909774436,0.218045112781955,0.24812030075188,0.338345864661654,0.150375939849624,0.165413533834586,0.24812030075188,0.233082706766917,0.225563909774436,0.37593984962406,0.112781954887218,0.203007518796992,0.172932330827068,0.0075187969924812,0.12781954887218,0.172932330827068,0.285714285714286,0.12781954887218,0.300751879699248,0.195488721804511,0.142857142857143
"2QKVA",0.284210526315789,0.263157894736842,0.242105263157895,0.347368421052632,0.178947368421053,0.136842105263158,0.273684210526316,0.273684210526316,0.273684210526316,0.347368421052632,0.115789473684211,0.2,0.210526315789474,0.0210526315789474,0.210526315789474,0.178947368421053,0.347368421052632,0.157894736842105,0.4,0.178947368421053,0.147368421052632
"1KYQA",0.201465201465201,0.282051282051282,0.212454212454212,0.21978021978022,0.186813186813187,0.212454212454212,0.161172161172161,0.333333333333333,0.157509157509158,0.245421245421245,0.139194139194139,0.26007326007326,0.205128205128205,0.0512820512820513,0.212454212454212,0.256410256410256,0.26007326007326,0.146520146520147,0.32967032967033,0.153846153846154,0.153846153846154
"3P6ZC",0.271428571428571,0.142857142857143,0.2,0.271428571428571,0.142857142857143,0.185714285714286,0.157142857142857,0.242857142857143,0.2,0.214285714285714,0.142857142857143,0.185714285714286,0.0857142857142857,0.0142857142857143,0.3,0.171428571428571,0.285714285714286,0.142857142857143,0.157142857142857,0.171428571428571,0.257142857142857
"6G85A",0.203753351206434,0.201072386058981,0.25201072386059,0.233243967828418,0.203753351206434,0.222520107238606,0.203753351206434,0.270777479892761,0.171581769436997,0.241286863270777,0.163538873994638,0.262734584450402,0.150134048257373,0.0160857908847185,0.168900804289544,0.268096514745308,0.233243967828418,0.166219839142091,0.270777479892761,0.211796246648794,0.134048257372654
"3ZDMA",0.23943661971831,0.183098591549296,0.28169014084507,0.309859154929577,0.154929577464789,0.140845070422535,0.253521126760563,0.211267605633803,0.211267605633803,0.309859154929577,0.154929577464789,0.140845070422535,0.0704225352112676,0.0704225352112676,0.23943661971831,0.183098591549296,0.295774647887324,0.183098591549296,0.28169014084507,0.183098591549296,0.140845070422535
"6FSFA",0.212686567164179,0.197761194029851,0.242537313432836,0.298507462686567,0.164179104477612,0.17910447761194,0.216417910447761,0.23134328358209,0.194029850746269,0.272388059701493,0.145522388059701,0.197761194029851,0.17910447761194,0.0447761194029851,0.171641791044776,0.25,0.26865671641791,0.190298507462687,0.208955223880597,0.238805970149254,0.201492537313433
"3SWHA",0.185294117647059,0.264705882352941,0.205882352941176,0.252941176470588,0.173529411764706,0.211764705882353,0.194117647058824,0.294117647058824,0.185294117647059,0.238235294117647,0.158823529411765,0.226470588235294,0.141176470588235,0.0617647058823529,0.185294117647059,0.273529411764706,0.226470588235294,0.138235294117647,0.297058823529412,0.211764705882353,0.152941176470588
"6S4CA",0.18974358974359,0.158974358974359,0.251282051282051,0.369230769230769,0.133333333333333,0.133333333333333,0.251282051282051,0.169230769230769,0.2,0.394871794871795,0.117948717948718,0.148717948717949,0.117948717948718,0.0256410256410256,0.138461538461538,0.2,0.246153846153846,0.138461538461538,0.256410256410256,0.256410256410256,0.0923076923076923
"1EGWA",0.210526315789474,0.263157894736842,0.131578947368421,0.197368421052632,0.197368421052632,0.276315789473684,0.171052631578947,0.328947368421053,0.144736842105263,0.184210526315789,0.184210526315789,0.289473684210526,0.210526315789474,0.0263157894736842,0.210526315789474,0.342105263157895,0.210526315789474,0.105263157894737,0.236842105263158,0.144736842105263,0.236842105263158
"5HHEA",0.195652173913043,0.41304347826087,0.0434782608695652,0.25,0.0434782608695652,0.282608695652174,0.0652173913043478,0.456521739130435,0.152173913043478,0.25,0.0434782608695652,0.282608695652174,0.184782608695652,0.0760869565217391,0.358695652173913,0.184782608695652,0.173913043478261,0.0326086956521739,0.456521739130435,0.0217391304347826,0.152173913043478
"1WT6A",0.2625,0.2625,0.1625,0.3375,0.1125,0.2125,0.15,0.275,0.275,0.3375,0.1125,0.2125,0.1625,0.0625,0.3375,0.1875,0.1875,0.0375,0.4,0.175,0.125
"3DXRB",0.25531914893617,0.276595744680851,0.159574468085106,0.329787234042553,0.170212765957447,0.138297872340426,0.159574468085106,0.297872340425532,0.234042553191489,0.276595744680851,0.138297872340426,0.170212765957447,0.159574468085106,0.0106382978723404,0.202127659574468,0.180851063829787,0.329787234042553,0.191489361702128,0.361702127659574,0.106382978723404,0.170212765957447
"5LGDA",0.193205944798301,0.212314225053079,0.248407643312102,0.276008492569002,0.174097664543524,0.199575371549894,0.246284501061571,0.239915074309979,0.174097664543524,0.256900212314225,0.129511677282378,0.24416135881104,0.159235668789809,0.0212314225053079,0.144373673036093,0.271762208067941,0.220806794055202,0.199575371549894,0.259023354564756,0.21656050955414,0.146496815286624
"4F3FC",0.191176470588235,0.279411764705882,0.176470588235294,0.279411764705882,0.132352941176471,0.132352941176471,0.176470588235294,0.308823529411765,0.117647058823529,0.279411764705882,0.102941176470588,0.161764705882353,0.147058823529412,0.0294117647058824,0.264705882352941,0.191176470588235,0.191176470588235,0.102941176470588,0.338235294117647,0.161764705882353,0.132352941176471
